"Date","T_treatment","chamber_type","GPP","Ra","LA","GPP_SE","Ra_SE","LA_SE","RM","RM_SE","LM","WM","LM_SE","WM_SE","litter","litter_SE","TNC_tot","TNC_tot_SE","TNC_leaf","TNC_leaf_SE","TNC_wood","TNC_wood_SE","TNC_root","TNC_root_SE","BMratio","SMratio","BMratio_SE","SMratio_SE","FRratio","IRratio","CRratio","BRratio","FRratio_SE","IRratio_SE","CRratio_SE","BRratio_SE","Rd.foliage.mean","Rd.stem.mean","Rd.branch.mean","Rd.fineroot.mean","Rd.intermediateroot.mean","Rd.coarseroot.mean","Rd.boleroot.mean","Treatment"
2014-02-20,"elevated","drought",40.4463671403409,11.2233739211932,20.6494406745605,8.86775363268915,1.75615945370776,3.3540822774758,NA,NA,NA,NA,NA,NA,NA,NA,400.498455883601,8.42089650239287,199.928081765524,4.20369581888905,84.1229198827954,1.7687718676698,116.447454235282,2.44842881583403,0.155632095819785,0.844367904180215,0.00925040910434408,0.00925040910434408,0.295413993757592,0.307335899680779,0.177682819535842,0.219553409806175,0.0156794676629803,0.0145928949483108,0.0154500135972279,0.0132773730212978,0.0085605109291079,0.00165210130675598,0.00261856428726684,0.0101782111742666,0.0049336424078222,0.00239146417690784,0.00150881958901739,"elevated drought"
2014-02-20,"elevated","watered",49.6421562651358,13.3423041770472,19.9866010946892,6.1101782588396,2.29898577831933,2.29054859259764,NA,NA,NA,NA,NA,NA,NA,NA,397.310629386804,14.8594240355207,198.336724727455,7.41779674782465,83.4533311014888,3.121155947747,115.520573557861,4.32047133994906,0.155632095819785,0.844367904180215,0.00925040910434408,0.00925040910434408,0.295413993757592,0.307335899680779,0.177682819535842,0.219553409806175,0.0156794676629803,0.0145928949483108,0.0154500135972279,0.0132773730212978,0.0085605109291079,0.00165210130675598,0.00261856428726684,0.0101782111742666,0.0049336424078222,0.00239146417690784,0.00150881958901739,"elevated watered"
2014-02-21,"ambient","drought",49.8344902838982,12.1918154647528,13.8719162746933,8.83141249842328,1.02464656665049,3.20138675716259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155375417738816,0.844624582261184,0.00926069635020991,0.00926069635020991,0.293584853119667,0.306618565276642,0.178821811968764,0.220960803458779,0.0156260062457489,0.01453246832137,0.0155490521459281,0.0133624843868189,0.00741645953435272,0.00116498487518402,0.00236134869495455,0.00821118352644697,0.00450099577648872,0.00246724030886878,0.00121722710814288,"ambient drought"
2014-02-21,"ambient","watered",69.9271737548686,12.8502510295511,14.4312354207648,13.7072295722703,2.00808089429051,1.83999422185274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155375417738816,0.844624582261184,0.00926069635020991,0.00926069635020991,0.293584853119667,0.306618565276642,0.178821811968764,0.220960803458779,0.0156260062457489,0.01453246832137,0.0155490521459281,0.0133624843868189,0.00741645953435272,0.00116498487518402,0.00236134869495455,0.00821118352644697,0.00450099577648872,0.00246724030886878,0.00121722710814288,"ambient watered"
2014-02-21,"elevated","drought",49.4572565929719,12.3876214920946,20.7848903908135,9.08913717716619,1.5352569438986,3.40492645336815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155375417738816,0.844624582261184,0.00926069635020991,0.00926069635020991,0.293584853119667,0.306618565276642,0.178821811968764,0.220960803458779,0.0156260062457489,0.01453246832137,0.0155490521459281,0.0133624843868189,0.00776850245047699,0.00148754233834483,0.00235773994431112,0.00986199690883204,0.00478036516851215,0.00231716673160371,0.00146194393770248,"elevated drought"
2014-02-21,"elevated","watered",64.3004021029803,14.8085176680815,20.071809039573,9.2578353289365,2.23642173372654,2.28756454632381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155375417738816,0.844624582261184,0.00926069635020991,0.00926069635020991,0.293584853119667,0.306618565276642,0.178821811968764,0.220960803458779,0.0156260062457489,0.01453246832137,0.0155490521459281,0.0133624843868189,0.00776850245047699,0.00148754233834483,0.00235773994431112,0.00986199690883204,0.00478036516851215,0.00231716673160371,0.00146194393770248,"elevated watered"
2014-02-22,"ambient","drought",45.610769517122,11.9937451706301,13.9275892109515,8.83154624400464,0.992504914139361,3.18682188599998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155118739657848,0.844881260342152,0.00927098359607573,0.00927098359607573,0.291755712481743,0.305901230872505,0.179960804401686,0.222368197111383,0.0155725448285176,0.0144720416944292,0.0156480906946283,0.0134475957523401,0.00739239334297447,0.00115646954321093,0.00234408866997904,0.00842696083880773,0.00461927504384034,0.00253207560101408,0.00124921397009545,"ambient drought"
2014-02-22,"ambient","watered",63.6504098390773,13.4847718931736,14.5125005682512,10.9577353026298,1.79305610707429,1.85968472179302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155118739657848,0.844881260342152,0.00927098359607573,0.00927098359607573,0.291755712481743,0.305901230872505,0.179960804401686,0.222368197111383,0.0155725448285176,0.0144720416944292,0.0156480906946283,0.0134475957523401,0.00739239334297447,0.00115646954321093,0.00234408866997904,0.00842696083880773,0.00461927504384034,0.00253207560101408,0.00124921397009545,"ambient watered"
2014-02-22,"elevated","drought",48.7729039534173,12.6816365200071,20.9211730657209,8.90960518183914,1.76093398860754,3.45685783580476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155118739657848,0.844881260342152,0.00927098359607573,0.00927098359607573,0.291755712481743,0.305901230872505,0.179960804401686,0.222368197111383,0.0155725448285176,0.0144720416944292,0.0156480906946283,0.0134475957523401,0.00775094013374458,0.00147727831436149,0.00234147156746492,0.00997043338732424,0.00483292713639474,0.00234264487794437,0.00147801857794248,"elevated drought"
2014-02-22,"elevated","watered",60.3054206764206,14.9237441141598,20.1576140960988,9.37358538409145,2.60963452753801,2.28434432960331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155118739657848,0.844881260342152,0.00927098359607573,0.00927098359607573,0.291755712481743,0.305901230872505,0.179960804401686,0.222368197111383,0.0155725448285176,0.0144720416944292,0.0156480906946283,0.0134475957523401,0.00775094013374458,0.00147727831436149,0.00234147156746492,0.00997043338732424,0.00483292713639474,0.00234264487794437,0.00147801857794248,"elevated watered"
2014-02-23,"ambient","drought",35.6421136993611,10.7303219506689,13.9835679432899,7.50594243899265,0.97880403681458,3.17231970114423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154862061576879,0.845137938423121,0.00928127084194155,0.00928127084194156,0.289926571843818,0.305183896468368,0.181099796834608,0.223775590763986,0.0155190834112862,0.0144116150674885,0.0157471292433285,0.0135327071178612,0.00705792481538524,0.00106938758801232,0.00216757920136482,0.00806290821185104,0.0044197180212657,0.00242268755568735,0.00119524675271503,"ambient drought"
2014-02-23,"ambient","watered",46.7574666734654,11.1940579103423,14.5942899812585,7.22661690368077,1.93601229071293,1.87943437375984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154862061576879,0.845137938423121,0.00928127084194155,0.00928127084194156,0.289926571843818,0.305183896468368,0.181099796834608,0.223775590763986,0.0155190834112862,0.0144116150674885,0.0157471292433285,0.0135327071178612,0.00705792481538524,0.00106938758801232,0.00216757920136482,0.00806290821185104,0.0044197180212657,0.00242268755568735,0.00119524675271503,"ambient watered"
2014-02-23,"elevated","drought",38.6345885391638,10.9879268187193,21.0582894033057,6.48049852891813,1.3923841720466,3.50985009061827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154862061576879,0.845137938423121,0.00928127084194155,0.00928127084194156,0.289926571843818,0.305183896468368,0.181099796834608,0.223775590763986,0.0155190834112862,0.0144116150674885,0.0157471292433285,0.0135327071178612,0.00745380869127168,0.00136606153750759,0.00216519407235997,0.00960176810877569,0.00465422553339231,0.00225602358547722,0.00142336758038105,"elevated drought"
2014-02-23,"elevated","watered",45.9193778544398,13.279022702734,20.2440164209667,7.91320141671908,2.27275811083693,2.28088824800805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154862061576879,0.845137938423121,0.00928127084194155,0.00928127084194156,0.289926571843818,0.305183896468368,0.181099796834608,0.223775590763986,0.0155190834112862,0.0144116150674885,0.0157471292433285,0.0135327071178612,0.00745380869127168,0.00136606153750759,0.00216519407235997,0.00960176810877569,0.00465422553339231,0.00225602358547722,0.00142336758038105,"elevated watered"
2014-02-24,"ambient","drought",41.138441596422,13.4400892067323,14.0398524455613,4.88550822442122,0.875542819450551,3.15788149559734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15460538349591,0.84539461650409,0.00929155808780738,0.00929155808780738,0.288097431205893,0.304466562064231,0.18223878926753,0.22518298441659,0.0154656219940549,0.0143511884405477,0.0158461677920286,0.0136178184833823,0.0082866306113552,0.0012881720529246,0.00261104110520743,0.00869123150332024,0.00476413615198505,0.00261148184419897,0.00128838949402516,"ambient drought"
2014-02-24,"ambient","watered",58.1836796080181,14.6690685597508,14.676603570224,8.13854374071175,2.07220273375681,1.89924443866825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15460538349591,0.84539461650409,0.00929155808780738,0.00929155808780738,0.288097431205893,0.304466562064231,0.18223878926753,0.22518298441659,0.0154656219940549,0.0143511884405477,0.0158461677920286,0.0136178184833823,0.0082866306113552,0.0012881720529246,0.00261104110520743,0.00869123150332024,0.00476413615198505,0.00261148184419897,0.00128838949402516,"ambient watered"
2014-02-24,"elevated","drought",42.6130827237665,13.7365682362862,21.1962401053168,9.83095344670491,1.73715039134763,3.56387771069611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15460538349591,0.84539461650409,0.00929155808780738,0.00929155808780738,0.288097431205893,0.304466562064231,0.18223878926753,0.22518298441659,0.0154656219940549,0.0143511884405477,0.0158461677920286,0.0136178184833823,0.00870632872401268,0.00164642020333208,0.00260955979433577,0.0101125488639127,0.00490181418639793,0.00237603621414545,0.00149908579803724,"elevated drought"
2014-02-24,"elevated","watered",54.6870857119814,17.1592175827629,20.3310161706702,8.0612215932783,2.59599374682183,2.27719663496534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15460538349591,0.84539461650409,0.00929155808780738,0.00929155808780738,0.288097431205893,0.304466562064231,0.18223878926753,0.22518298441659,0.0154656219940549,0.0143511884405477,0.0158461677920286,0.0136178184833823,0.00870632872401268,0.00164642020333208,0.00260955979433577,0.0101125488639127,0.00490181418639793,0.00237603621414545,0.00149908579803724,"elevated watered"
2014-02-25,"ambient","drought",47.8826691339685,14.0610953108859,14.0964426918593,8.42165292370079,0.871823758480536,3.14350858935892,NA,NA,NA,NA,NA,NA,3.86784355552,2.92472159110349,NA,NA,NA,NA,NA,NA,NA,NA,0.154348705414941,0.845651294585059,0.0093018453336732,0.0093018453336732,0.286268290567969,0.303749227660093,0.183377781700452,0.226590378069194,0.0154121605768235,0.0142907618136069,0.0159452063407288,0.0137029298489035,0.00842015257503608,0.0013391618079226,0.00271439402762332,0.00904337931490622,0.00495716749850692,0.00271729281196342,0.00134059193974508,"ambient drought"
2014-02-25,"ambient","watered",51.8251750630206,15.3803397060065,14.7594412460173,9.17468218676196,2.57056643572575,1.91911626606679,NA,NA,NA,NA,NA,NA,3.3072035552,0.866276437677392,NA,NA,NA,NA,NA,NA,NA,NA,0.154348705414941,0.845651294585059,0.0093018453336732,0.0093018453336732,0.286268290567969,0.303749227660093,0.183377781700452,0.226590378069194,0.0154121605768235,0.0142907618136069,0.0159452063407288,0.0137029298489035,0.00842015257503608,0.0013391618079226,0.00271439402762332,0.00904337931490622,0.00495716749850692,0.00271729281196342,0.00134059193974508,"ambient watered"
2014-02-25,"elevated","drought",41.9907129071107,15.2963380500249,21.3350258712459,8.48709421529675,2.22368366072471,3.61891602980573,NA,NA,NA,NA,NA,NA,6.42964,1.25460648555633,NA,NA,NA,NA,NA,NA,NA,NA,0.154348705414941,0.845651294585059,0.0093018453336732,0.0093018453336732,0.286268290567969,0.303749227660093,0.183377781700452,0.226590378069194,0.0154121605768235,0.0142907618136069,0.0159452063407288,0.0137029298489035,0.00879183757695237,0.00170941659697471,0.0027094084573352,0.0104352025033967,0.00505821275698577,0.00245184664951211,0.00154691602315107,"elevated drought"
2014-02-25,"elevated","watered",50.508494568182,18.2943777497806,20.418613501498,8.92383225096247,2.78992401743532,2.27326985247718,NA,NA,NA,NA,NA,NA,5.3841817776,1.38155025073104,NA,NA,NA,NA,NA,NA,NA,NA,0.154348705414941,0.845651294585059,0.0093018453336732,0.0093018453336732,0.286268290567969,0.303749227660093,0.183377781700452,0.226590378069194,0.0154121605768235,0.0142907618136069,0.0159452063407288,0.0137029298489035,0.00879183757695237,0.00170941659697471,0.0027094084573352,0.0104352025033967,0.00505821275698577,0.00245184664951211,0.00154691602315107,"elevated watered"
2014-02-26,"ambient","drought",42.2432347882162,15.6194437144887,14.1533386565165,7.48454661752447,1.00457045165037,3.12920232980565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154092027333972,0.845907972666028,0.00931213257953902,0.00931213257953903,0.284439149930044,0.303031893255956,0.184516774133374,0.227997771721797,0.0153586991595922,0.0142303351866661,0.016044244889429,0.0137880412144246,0.0086680747719061,0.001450880792083,0.00294084115416402,0.00926123090824073,0.00507658379194887,0.00278275136987958,0.00137288629342806,"ambient drought"
2014-02-26,"ambient","watered",50.217384946735,17.1977732157948,14.8428029199372,9.64763085443077,2.47558612588907,1.93905128934699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154092027333972,0.845907972666028,0.00931213257953902,0.00931213257953903,0.284439149930044,0.303031893255956,0.184516774133374,0.227997771721797,0.0153586991595922,0.0142303351866661,0.016044244889429,0.0137880412144246,0.0086680747719061,0.001450880792083,0.00294084115416402,0.00926123090824073,0.00507658379194887,0.00278275136987958,0.00137288629342806,"ambient watered"
2014-02-26,"elevated","drought",39.005897631987,16.603343888084,21.4746473983451,6.92334112658143,2.23527613388115,3.67494122994437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154092027333972,0.845907972666028,0.00931213257953902,0.00931213257953903,0.284439149930044,0.303031893255956,0.184516774133374,0.227997771721797,0.0153586991595922,0.0142303351866661,0.016044244889429,0.0137880412144246,0.00894804709948466,0.00185259970943127,0.00293635227929408,0.0105613207752782,0.00511934554779767,0.00248147929557281,0.00156561181516105,"elevated drought"
2014-02-26,"elevated","watered",49.0983679082099,20.3117032173747,20.5068085695341,7.56309649635699,3.15313246877046,2.26910829189045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154092027333972,0.845907972666028,0.00931213257953902,0.00931213257953903,0.284439149930044,0.303031893255956,0.184516774133374,0.227997771721797,0.0153586991595922,0.0142303351866661,0.016044244889429,0.0137880412144246,0.00894804709948466,0.00185259970943127,0.00293635227929408,0.0105613207752782,0.00511934554779767,0.00248147929557281,0.00156561181516105,"elevated watered"
2014-02-27,"ambient","drought",18.3813824634388,9.66722830768301,14.194261200331,4.08190664990538,0.514008873258434,3.11473676134364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153835349253003,0.846164650746997,0.00932241982540485,0.00932241982540485,0.282610009292119,0.302314558851819,0.185655766566296,0.229405165374401,0.0153052377423608,0.0141699085597254,0.0161432834381292,0.0138731525799458,0.00621903255387996,0.000985338145633755,0.00199721643932388,0.00828308368430493,0.00454040815910143,0.00248884437691937,0.00122788559859588,"ambient drought"
2014-02-27,"ambient","watered",20.5836322512747,11.1060697181793,14.9238689228087,2.47099462165906,1.44347237549281,1.95072563202909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153835349253003,0.846164650746997,0.00932241982540485,0.00932241982540485,0.282610009292119,0.302314558851819,0.185655766566296,0.229405165374401,0.0153052377423608,0.0141699085597254,0.0161432834381292,0.0138731525799458,0.00621903255387996,0.000985338145633755,0.00199721643932388,0.00828308368430493,0.00454040815910143,0.00248884437691937,0.00122788559859588,"ambient watered"
2014-02-27,"elevated","drought",19.2952211827678,10.5030776551092,21.4701934563374,2.94736890834722,1.57285167039316,3.66994441201652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153835349253003,0.846164650746997,0.00932241982540485,0.00932241982540485,0.282610009292119,0.302314558851819,0.185655766566296,0.229405165374401,0.0153052377423608,0.0141699085597254,0.0161432834381292,0.0138731525799458,0.00650101518526591,0.00125750550523174,0.00199313383118559,0.00982513654922757,0.00476249799812253,0.00230850605164406,0.00145647975232872,"elevated drought"
2014-02-27,"elevated","watered",21.1655762615505,12.2849934560473,20.5617647893243,2.96907317016369,2.36041663509965,2.299113728845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153835349253003,0.846164650746997,0.00932241982540485,0.00932241982540485,0.282610009292119,0.302314558851819,0.185655766566296,0.229405165374401,0.0153052377423608,0.0141699085597254,0.0161432834381292,0.0138731525799458,0.00650101518526591,0.00125750550523174,0.00199313383118559,0.00982513654922757,0.00476249799812253,0.00230850605164406,0.00145647975232872,"elevated watered"
2014-02-28,"ambient","drought",16.8407730136321,8.53478123537232,14.2354164574629,4.17841004185307,0.632160384880559,3.10044292701887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153578671172034,0.846421328827966,0.00933270707127067,0.00933270707127067,0.280780868654194,0.301597224447682,0.186794758999218,0.230812559027005,0.0152517763251294,0.0141094819327846,0.0162423219868293,0.0139582639454669,0.00580942561089037,0.000841120795831824,0.0017048972358743,0.00704555783027452,0.00386205300794131,0.00211700106584284,0.00104443457576808,"ambient drought"
2014-02-28,"ambient","watered",18.5147591828941,9.96977386179356,15.0055465664612,1.71517158747434,1.43810324425302,1.96305117268781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153578671172034,0.846421328827966,0.00933270707127067,0.00933270707127067,0.280780868654194,0.301597224447682,0.186794758999218,0.230812559027005,0.0152517763251294,0.0141094819327846,0.0162423219868293,0.0139582639454669,0.00580942561089037,0.000841120795831824,0.0017048972358743,0.00704555783027452,0.00386205300794131,0.00211700106584284,0.00104443457576808,"ambient watered"
2014-02-28,"elevated","drought",17.9034770088941,9.54840807981708,21.4658436254743,2.88856771040732,1.39804795780345,3.66503931983237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153578671172034,0.846421328827966,0.00933270707127067,0.00933270707127067,0.280780868654194,0.301597224447682,0.186794758999218,0.230812559027005,0.0152517763251294,0.0141094819327846,0.0162423219868293,0.0139582639454669,0.00619402549429281,0.00107455139410469,0.00170315336833695,0.00864162112270102,0.00418881743690703,0.0020304282345408,0.00128103524357631,"elevated drought"
2014-02-28,"elevated","watered",19.5540858309473,11.0213392009753,20.6171794320084,2.97822660800693,1.82933318262735,2.32909235961072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153578671172034,0.846421328827966,0.00933270707127067,0.00933270707127067,0.280780868654194,0.301597224447682,0.186794758999218,0.230812559027005,0.0152517763251294,0.0141094819327846,0.0162423219868293,0.0139582639454669,0.00619402549429281,0.00107455139410469,0.00170315336833695,0.00864162112270102,0.00418881743690703,0.0020304282345408,0.00128103524357631,"elevated watered"
2014-03-01,"ambient","drought",23.6860151560079,9.14859023914341,14.2768044662644,6.3223656432118,0.708900967865222,3.08632458344396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153321993091065,0.846678006908935,0.00934299431713649,0.0093429943171365,0.27895172801627,0.300879890043545,0.18793375143214,0.232219952679608,0.0151983149078981,0.0140490553058438,0.0163413605355295,0.014043375310988,0.00659919580638514,0.000880035404395211,0.00178377462055392,0.00680576762849682,0.00373061097136174,0.00204495054479527,0.00100888803939719,"ambient drought"
2014-03-01,"ambient","watered",27.0811989646595,10.6362609714179,15.0878364813784,3.21390642714437,1.54088666960376,1.97601707220226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153321993091065,0.846678006908935,0.00934299431713649,0.0093429943171365,0.27895172801627,0.300879890043545,0.18793375143214,0.232219952679608,0.0151983149078981,0.0140490553058438,0.0163413605355295,0.014043375310988,0.00659919580638514,0.000880035404395211,0.00178377462055392,0.00680576762849682,0.00373061097136174,0.00204495054479527,0.00100888803939719,"ambient watered"
