"Date","foliage","wood","root"
2014-05-15,0.403572704964905,0.205123292445374,0.39130400258972
2014-05-16,0.402434307002623,0.205064694098272,0.392500998899105
2014-05-17,0.401295909040341,0.20500609575117,0.393697995208489
2014-05-18,0.400157511078058,0.204947497404068,0.394894991517873
2014-05-19,0.399019113115776,0.204888899056966,0.396091987827258
2014-05-20,0.397880715153494,0.204830300709864,0.397288984136642
2014-05-21,0.396742317191211,0.204771702362762,0.398485980446027
2014-05-22,0.395603919228929,0.20471310401566,0.399682976755411
2014-05-23,0.394465521266646,0.204654505668558,0.400879973064796
2014-05-24,0.393327123304364,0.204595907321456,0.40207696937418
2014-05-25,0.392188725342082,0.204537308974354,0.403273965683564
2014-05-26,0.391050327379799,0.204478710627252,0.404470961992949
